TX_ID	SYMBOL	CHROM	STRAND	TX_START	TX_END	5_UTR	TX_EXONS	3_UTR	CDS_LENGTH
ENST00000639548	PAX6	11	-1	31789934	31804175	[(31803952, 31804175), (31802704, 31802834), (31801871, 31801912), (31801669, 31801776), (31800806, 31800856)]	[(31803952, 31804175), (31802704, 31802834), (31801871, 31801912), (31801669, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789934, 31790019)]	[]	861
ENST00000640335	PAX6	11	-1	31790763	31810124	[(31809906, 31810124), (31806849, 31806925), (31806412, 31806462)]	[(31809906, 31810124), (31806849, 31806925), (31806402, 31806462), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790763, 31790860)]	[]	617
ENST00000639109	PAX6	11	-1	31789962	31804006	[(31802704, 31804006), (31801230, 31801776), (31800806, 31800856)]	[(31802704, 31804006), (31801230, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789962, 31790019)]	[]	833
ENST00000423822	PAX6	11	-1	31789941	31817910	[(31817809, 31817910), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31817809, 31817910), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801762, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789941, 31790019)]	[]	1103
ENST00000639034	PAX6	11	-1	31793209	31811331	[(31811115, 31811331), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31811115, 31811331), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793209, 31793553)]	[(31793209, 31793263)]	1206
ENST00000638963	PAX6	11	-1	31789517	31806456	[(31806412, 31806456)]	[(31806402, 31806456), (31802704, 31802834), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31789517, 31790019)]	[(31789517, 31789629)]	1422
ENST00000640963	PAX6	11	-1	31789946	31806916	[(31806849, 31806916), (31806412, 31806462)]	[(31806849, 31806916), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31789946, 31790019)]	[]	1148
ENST00000241001	PAX6	11	-1	31789913	31817938	[(31817809, 31817938), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31817809, 31817938), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789913, 31790019)]	[(31789913, 31789933)]	1269
ENST00000419022	PAX6	11	-1	31784792	31811331	[(31811213, 31811331), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31811213, 31811331), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31784792, 31790019)]	[(31784792, 31789933)]	1311
ENST00000640242	PAX6	11	-1	31793449	31811114	[(31810841, 31811114)]	[(31810828, 31811114), (31802704, 31802834), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793449, 31793553)]	[]	1024
ENST00000638914	PAX6	11	-1	31784792	31817961	[(31817809, 31817961), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31817809, 31817961), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31784792, 31790019)]	[(31784792, 31789933)]	1311
ENST00000640610	PAX6	11	-1	31788908	31811331	[(31811213, 31811331), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31811213, 31811331), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31788908, 31790019)]	[(31788908, 31789933)]	1269
ENST00000438681	PAX6	11	-1	31790774	31811231	[(31811113, 31811231), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31811113, 31811231), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801762, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790774, 31790860)]	[]	960
ENST00000638853	PAX6	11	-1	31789962	31805467	[(31805389, 31805467), (31802704, 31802834), (31801871, 31801912), (31801762, 31801776), (31801230, 31801326), (31800806, 31800856)]	[(31805389, 31805467), (31802704, 31802834), (31801871, 31801912), (31801762, 31801776), (31801230, 31801326), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789962, 31790019)]	[]	833
ENST00000639409	PAX6	11	-1	31789202	31812183	[(31812093, 31812183), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31812093, 31812183), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789202, 31790019)]	[(31789202, 31789933)]	1311
ENST00000639943	PAX6	11	-1	31790791	31808802	[(31807290, 31808802), (31806849, 31806925), (31806412, 31806462)]	[(31807290, 31808802), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801762, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790791, 31790860)]	[]	943
ENST00000640431	PAX6	11	-1	31790823	31814976	[(31814368, 31814976), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31814368, 31814976), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790823, 31790860)]	[]	1112
ENST00000640975	PAX6	11	-1	31789202	31812342	[(31812149, 31812342), (31810828, 31811015), (31806849, 31806925), (31806412, 31806462)]	[(31812149, 31812342), (31810828, 31811015), (31806849, 31806925), (31806402, 31806462), (31802704, 31802834), (31801871, 31801912), (31801561, 31801776), (31800691, 31800856), (31794630, 31794788), (31794032, 31794114), (31793652, 31793802), (31793438, 31793553), (31790710, 31790860), (31789202, 31790019)]	[(31789202, 31789933)]	1311
ENST00000361487	PAX9	14	1	36661860	36679362	[(36661860, 36662089)]	[(36661860, 36662093), (36662897, 36663523), (36666462, 36666601), (36676198, 36679362)]	[(36676453, 36679362)]	1026
ENST00000402703	PAX9	14	1	36657568	36677804	[(36657568, 36657900), (36661697, 36662089)]	[(36657568, 36657900), (36661697, 36662093), (36662897, 36663523), (36666462, 36666601), (36676198, 36677804)]	[(36676453, 36677804)]	1026
ENST00000555639	PAX9	14	1	36657671	36663143	[(36657671, 36657893), (36662011, 36662089)]	[(36657671, 36657893), (36662011, 36662093), (36662897, 36663143)]	[]	251
ENST00000560641	PBX1	1	1	164626006	164848522	[(164626006, 164626096), (164657113, 164657372), (164792494, 164792543)]	[(164626006, 164626096), (164657113, 164657372), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164846584, 164848522)]	[(164846677, 164848522)]	978
ENST00000558837	PBX1	1	1	164772912	164807571	[(164772912, 164773022), (164792494, 164792543)]	[(164772912, 164773022), (164792494, 164792738), (164799699, 164799889), (164807542, 164807571)]	[]	416
ENST00000627490	PBX1	1	1	164559744	164849829	[(164559744, 164559822)]	[(164559744, 164560013), (164563238, 164563311), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164849340, 164849829)]	[(164849403, 164849829)]	1263
ENST00000699848	PBX1	1	1	164792671	164886007	[]	[(164792671, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164884542, 164886007)]	[(164884563, 164886007)]	779
ENST00000482110	PBX1	1	1	164630981	164799889	[(164630981, 164631116), (164792494, 164792543)]	[(164630981, 164631116), (164792494, 164792738), (164799699, 164799889)]	[]	386
ENST00000367897	PBX1	1	1	164559823	164846955	[]	[(164559823, 164560013), (164563238, 164563311), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164821537, 164821626), (164846584, 164846955)]	[(164821584, 164821626), (164846584, 164846955)]	1044
ENST00000559560	PBX1	1	1	164787643	164799796	[(164787643, 164787753), (164792494, 164792543)]	[(164787643, 164787753), (164792494, 164792738), (164799699, 164799796)]	[]	293
ENST00000699845	PBX1	1	1	164559823	164885723	[]	[(164559823, 164560013), (164563238, 164563311), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164821537, 164821626), (164884542, 164885723)]	[(164821584, 164821626), (164884542, 164885723)]	1044
ENST00000559578	PBX1	1	1	164562805	164799883	[(164562805, 164562930), (164563238, 164563262)]	[(164562805, 164562930), (164563238, 164563311), (164792494, 164792738), (164799699, 164799883)]	[]	479
ENST00000485769	PBX1	1	1	164559200	164560357	[(164559200, 164559529), (164559722, 164559822)]	[(164559200, 164559529), (164559722, 164560013), (164560146, 164560357)]	[(164560168, 164560357)]	213
ENST00000340699	PBX1	1	1	164559407	164792738	[(164559407, 164559529), (164559722, 164559822)]	[(164559407, 164559529), (164559722, 164560013), (164563238, 164563311), (164792494, 164792738)]	[]	510
ENST00000420696	PBX1	1	1	164559184	164851831	[(164559184, 164559822)]	[(164559184, 164560013), (164563238, 164563311), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164846584, 164851831)]	[(164846677, 164851831)]	1293
ENST00000699846	PBX1	1	1	164700010	164850306	[(164700010, 164700048), (164792494, 164792543)]	[(164700010, 164700048), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164846584, 164850306)]	[(164846677, 164850306)]	978
ENST00000540236	PBX1	1	1	164792369	164849881	[(164792369, 164792543)]	[(164792369, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164846584, 164849881)]	[(164846677, 164849881)]	978
ENST00000699847	PBX1	1	1	164700343	164850312	[(164700343, 164700711), (164792494, 164792543)]	[(164700343, 164700711), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164811990, 164812149), (164820072, 164820184), (164821537, 164821626), (164846584, 164850312)]	[(164846677, 164850312)]	978
ENST00000559240	PBX1	1	1	164559823	164848522	[]	[(164559823, 164560013), (164563238, 164563311), (164792494, 164792738), (164799699, 164799889), (164807542, 164807677), (164821537, 164821626), (164846584, 164848522)]	[(164846677, 164848522)]	1020
ENST00000262304	PKD1	16	-1	2088708	2135898	[(2135690, 2135898)]	[(2135475, 2135898), (2119307, 2119378), (2119114, 2119185), (2118676, 2118845), (2117791, 2118462), (2117489, 2117672), (2116833, 2117053), (2116529, 2116644), (2115992, 2116118), (2115378, 2115625), (2114170, 2114925), (2113161, 2113292), (2112788, 2112963), (2112340, 2112473), (2108252, 2111871), (2107883, 2108032), (2106805, 2106948), (2106398, 2106677), (2106091, 2106304), (2105865, 2106024), (2105322, 2105474), (2104498, 2104642), (2103266, 2103895), (2102814, 2102970), (2102381, 2102633), (2102061, 2102256), (2100396, 2100566), (2100166, 2100309), (2099861, 2100071), (2099644, 2099770), (2097868, 2097984), (2097728, 2097780), (2097319, 2097503), (2097148, 2097241), (2094092, 2094210), (2093811, 2094013), (2093544, 2093738), (2092954, 2093093), (2092480, 2092592), (2092047, 2092188), (2091781, 2091906), (2091423, 2091597), (2090884, 2091174), (2090674, 2090808), (2090285, 2090590), (2088708, 2090194)]	[(2088708, 2089726)]	12912
ENST00000488185	PKD1	16	-1	2106941	2118078	[]	[(2117791, 2118078), (2117489, 2117672), (2108252, 2108358), (2107883, 2108032), (2106941, 2106948)]	[]	737
ENST00000567946	PKD1	16	-1	2097728	2105398	[]	[(2105322, 2105398), (2104498, 2104642), (2103725, 2103895), (2102814, 2102970), (2102381, 2102633), (2102061, 2102256), (2100396, 2100566), (2100166, 2100309), (2099861, 2100071), (2099644, 2099770), (2097868, 2097984), (2097728, 2097780)]	[]	1822
ENST00000483024	PKD1	16	-1	2106590	2112830	[]	[(2112788, 2112830), (2112340, 2112473), (2111816, 2111871), (2106805, 2106948), (2106590, 2106677)]	[]	465
ENST00000423118	PKD1	16	-1	2088710	2135898	[(2135690, 2135898)]	[(2135475, 2135898), (2119307, 2119378), (2119114, 2119185), (2118676, 2118845), (2117791, 2118462), (2117489, 2117672), (2116833, 2117053), (2116529, 2116644), (2115992, 2116118), (2115378, 2115625), (2114170, 2114925), (2113161, 2113292), (2112788, 2112963), (2112340, 2112473), (2108252, 2111871), (2107883, 2108032), (2106805, 2106948), (2106398, 2106677), (2106091, 2106304), (2105865, 2106024), (2105322, 2105474), (2104498, 2104642), (2103266, 2103895), (2102814, 2102970), (2102381, 2102633), (2102061, 2102256), (2100396, 2100566), (2100166, 2100309), (2099861, 2100071), (2099644, 2099770), (2097868, 2097984), (2097728, 2097777), (2097319, 2097503), (2097148, 2097241), (2094092, 2094210), (2093811, 2094013), (2093544, 2093738), (2092954, 2093093), (2092480, 2092592), (2092047, 2092188), (2091781, 2091906), (2091423, 2091597), (2090884, 2091174), (2090674, 2090808), (2090285, 2090590), (2088710, 2090194)]	[(2088710, 2089726)]	12909
ENST00000237596	PKD2	4	1	88007635	88077777	[(88007635, 88007733)]	[(88007635, 88008328), (88019458, 88019571), (88036220, 88036353), (88038251, 88038501), (88043233, 88043457), (88046642, 88046870), (88051991, 88052158), (88056086, 88056267), (88057983, 88058103), (88061906, 88062004), (88065374, 88065495), (88065762, 88065879), (88067898, 88068061), (88074812, 88074959), (88075458, 88077777)]	[(88075695, 88077777)]	2907
ENST00000502363	PKD2	4	1	88056066	88075705	[(88056066, 88056115)]	[(88056066, 88056267), (88057983, 88058103), (88061906, 88062004), (88065374, 88065495), (88065762, 88065879), (88067898, 88068061), (88074812, 88074959), (88075458, 88075705)]	[(88075695, 88075705)]	1161
ENST00000508588	PKD2	4	1	88043261	88075858	[(88043261, 88043457), (88051991, 88052158), (88056086, 88056115)]	[(88043261, 88043457), (88051991, 88052158), (88056086, 88056267), (88057983, 88058103), (88061906, 88062004), (88065374, 88065495), (88065762, 88065879), (88067898, 88068061), (88074812, 88074959), (88075458, 88075858)]	[(88075695, 88075858)]	1161
ENST00000070846	PKP2	12	-1	32790755	32896777	[(32896732, 32896777)]	[(32896509, 32896777), (32878920, 32879032), (32877846, 32878543), (32868927, 32869062), (32850766, 32850973), (32843182, 32843313), (32841028, 32841205), (32824045, 32824162), (32822467, 32822631), (32821356, 32821529), (32802403, 32802556), (32796109, 32796298), (32792644, 32792731), (32790755, 32792492)]	[(32790755, 32792423)]	2646
